item_count,complexity,active_orders,hour_of_day,prep_time
4,8,7,10,33.24026819629598
2,8,7,16,28.664676339171642
4,7,14,10,41.98617899642566
5,3,2,6,23.66126869904966
5,1,8,10,28.63063541521265
5,5,5,12,29.360465925976953
1,1,6,18,19.61142204740647
2,6,8,5,28.26150868001317
1,7,14,1,33.175379384882675
3,5,13,13,34.42415769917127
2,4,12,15,32.219609944729925
4,2,6,6,25.562507489527604
5,5,9,0,35.11064961752153
3,9,8,1,34.05470073958514
2,4,0,8,16.791874789082303
1,2,12,22,28.11851004281714
5,6,0,17,21.076450562370738
1,8,2,20,26.9437768540897
2,2,12,19,30.649237087799033
2,9,8,17,35.6683639306275
3,7,0,17,24.764723088068784
4,2,0,9,14.622065374387127
1,5,4,7,20.689353682221736
3,5,7,20,27.95088183415199
5,7,1,7,27.378671586051624
4,5,3,1,24.72771449154824
3,6,14,17,34.81399107000736
1,9,5,10,26.830204217630605
2,3,14,10,28.44337522524515
5,3,0,18,26.203811719672913
1,8,14,10,36.17247551891174
4,6,3,9,28.58551070726405
4,3,3,7,18.038260134400364
2,2,8,14,19.86384541072735
2,2,8,7,20.629990500875664
5,2,5,18,29.980998982008032
5,5,7,0,31.44190437111763
2,5,11,22,35.55031520181081
2,1,9,19,25.001705090713717
4,2,3,2,15.79408433385263
2,2,9,20,26.280140387099138
3,4,7,11,28.21639121122618
1,7,14,15,33.05922174323577
2,3,2,21,21.254389473625235
5,5,1,15,23.82188019999244
3,9,5,16,30.86732818625628
5,5,4,15,24.62940541018221
3,9,7,8,34.53604628598114
2,1,14,21,32.101287413345325
1,9,0,18,30.120565589092674
5,5,10,0,33.754108708180254
3,8,11,17,38.15424461699301
4,5,9,5,30.52419617297368
2,6,2,5,24.23843279223405
1,8,6,11,27.66142861619929
2,2,12,2,23.82942977751425
4,3,9,10,31.11411579509423
1,9,13,5,37.65049250957969
4,5,11,13,32.765590007460766
2,5,3,17,16.87366058504144
3,9,9,15,37.695958338060066
2,3,4,23,21.755264848236056
2,4,7,12,25.638248915526546
2,7,0,0,21.239302791455128
5,2,0,5,19.11524200700563
4,8,11,13,40.31812949407168
4,5,6,16,27.176068891869242
4,1,14,12,27.670705218969253
5,3,12,12,35.418174332535145
3,9,11,8,38.48517916001498
2,5,8,5,23.292805400838787
3,8,3,5,22.214323429240913
5,1,7,4,25.062743294508376
4,7,9,20,38.989189368714484
2,7,14,13,35.81999519507241
1,8,6,13,27.359128588928428
1,3,13,3,25.609712701383312
3,1,1,1,15.074512429256162
4,9,13,1,43.48906251964496
1,1,4,16,7.978807782971989
3,6,8,9,29.462675572516133
5,9,12,13,43.30024963133746
3,2,12,18,34.89616380156999
3,4,8,16,27.697969040864848
3,2,2,21,17.898141578061416
2,4,10,10,27.19132612538656
3,2,11,6,26.68106792207958
3,1,2,8,17.04971443146056
2,3,1,13,12.302745748171414
2,8,6,22,33.194855994702415
5,5,5,3,30.24265378677357
4,4,14,13,37.32082100378521
1,5,4,19,23.991214451956367
1,6,6,23,25.559526763597134
3,6,3,19,27.137831790984936
5,5,4,16,28.764325783810804
3,6,8,18,36.39642635398788
1,9,14,16,34.56366413861806
2,5,10,13,31.105772340295115
4,6,8,12,28.302880232878103
5,4,3,13,25.347469549071462
2,3,5,15,18.56237035522951
4,6,1,20,30.224699594509143
5,5,2,14,25.559579414389166
5,4,8,18,39.18180176223281
1,5,5,21,27.773496076490364
2,7,7,10,28.163696634454148
5,1,14,11,35.71001892062473
5,1,10,10,28.293616928144548
4,1,4,22,22.12156300312061
1,2,1,4,10.285176980449549
3,9,6,7,31.47045667826232
1,5,5,5,14.284360253344055
3,9,10,15,39.26732903442061
2,5,14,11,33.10598474070831
2,7,1,5,22.62808087083797
5,6,5,12,30.321040373227
2,2,12,6,23.31740749342577
5,3,7,7,28.058846698859227
1,5,12,11,28.66030063343161
2,4,0,1,13.628601905990529
1,6,3,22,23.819402544036286
1,8,0,8,19.053027134430465
2,8,1,12,17.291484527761142
1,3,0,16,12.22011069852278
2,4,5,12,22.207999977092417
2,1,10,15,23.50183888533208
2,2,5,0,17.43710616275324
3,9,0,6,28.428282697912053
1,2,3,12,14.62197331024213
4,6,13,13,36.764286559673735
2,7,13,20,37.62226343485232
1,6,13,16,28.870146038063922
5,8,3,15,31.39974717505852
2,9,7,14,32.34371398322034
2,8,5,16,27.248537475562657
4,5,1,1,21.586868730567375
3,8,4,11,27.121787854579825
3,9,3,2,29.08526415110395
2,8,9,8,30.248025255158357
1,2,3,5,13.560879662121609
5,2,11,5,31.385178838521867
5,3,7,6,29.05356792467198
1,7,4,7,20.66342271285633
2,9,2,2,22.89134094116112
5,8,9,23,37.89958564368743
3,9,11,14,38.11401866078874
1,6,14,21,37.78942513902893
4,1,3,5,12.67244320988718
2,4,0,10,15.665130712339286
1,6,5,2,27.13683606737927
5,6,10,15,37.836412253039896
2,8,12,5,31.487772770090153
3,1,14,10,28.489204871842613
2,2,9,7,22.40941318436133
2,2,3,22,19.95820913018539
3,6,5,9,23.52217727515889
3,7,1,9,20.913933954152643
2,2,4,22,23.667654436454722
3,5,10,2,31.99429429897318
1,6,8,13,25.376693046968075
3,4,7,18,32.29619094870379
3,1,2,20,18.586341972251752
2,3,0,20,17.814340078140525
1,9,9,8,30.57063376605184
4,6,2,12,21.29717784868045
4,2,7,8,23.888337770108297
5,9,10,20,48.775761300098715
3,4,2,11,22.457119387683896
3,8,4,13,28.034430588793334
1,7,1,4,18.262543199566892
4,3,14,5,37.83784875802296
5,8,0,12,26.50672829394606
1,4,10,12,23.96304010697442
3,2,9,23,26.71421150771173
4,5,14,5,33.877795258702264
5,1,13,13,31.878077838057912
2,8,4,10,25.66868554556581
4,8,4,12,30.83064062123277
5,3,5,11,24.315437807851506
1,1,1,15,9.359898572447195
2,4,8,5,24.78709084215659
5,9,1,8,29.191078649429134
5,9,1,16,29.329043385610163
3,1,11,19,32.36554217715006
4,7,14,15,41.46198524419225
3,6,4,11,25.836004351636355
2,7,8,17,25.812987431023547
5,7,3,8,29.959581451534405
3,8,5,2,27.318768436377052
4,8,1,9,30.182981323243922
2,2,13,10,27.581626555830564
1,4,12,1,27.007812378182813
3,4,3,7,23.638013172760818
2,8,14,19,45.21716181808602
1,3,11,10,24.225573477993805
3,3,8,17,22.74670417136586
2,2,14,19,30.27273940612331
2,1,1,6,9.605106474338708
3,8,0,13,23.64201319867656
2,9,3,6,25.80466389208859
5,9,14,0,43.426183124666814
3,8,3,11,25.815634919087607
2,5,0,0,19.933958310621115
1,1,3,2,14.339227032267607
1,9,14,1,40.80539893278056
5,6,2,2,25.020380115935694
3,7,12,3,37.51392211228697
2,8,1,13,23.60649689161741
2,5,12,22,38.836721306293256
1,6,9,17,26.82314118294532
5,7,14,22,45.73448146476124
1,7,3,4,19.2964856789783
1,2,7,14,18.373392012380755
5,1,6,15,23.854726027347244
3,8,8,7,33.145387797764556
2,5,7,23,22.108210807280546
3,2,0,20,21.587779211687604
4,3,11,7,27.994402957098195
4,6,1,6,25.78140255107471
4,6,11,5,34.55420105153341
5,8,1,6,31.891112037989792
1,5,11,22,29.20827932289103
3,5,7,18,34.25098150567541
2,7,11,21,35.6383867776058
4,5,3,21,26.895202271897045
3,9,8,0,37.412243234818455
4,6,1,12,24.70582693291188
4,7,13,6,36.1443123477369
2,8,3,0,25.003818587428697
5,5,12,9,39.70958058733557
1,4,12,12,28.51683870734593
5,8,14,3,43.86183027307306
3,9,14,6,43.601753144150734
5,1,0,5,17.237320736523692
3,3,2,5,14.580765298389675
3,4,5,20,28.192100874294255
1,7,8,10,28.068450176654704
2,6,10,22,35.445095504440864
1,1,0,8,7.690574902139939
5,4,14,21,43.71567267493531
3,6,4,6,25.167248303869215
4,3,11,8,26.716322538467196
4,2,1,22,19.54747192504678
3,2,6,5,21.82030864204255
1,4,3,18,23.091494114861828
2,1,4,13,13.744216888438666
1,2,7,0,19.87411084341114
3,2,1,15,16.200897932966104
3,4,2,8,19.021927834615198
2,4,10,22,32.85365424457126
5,1,4,14,22.109345505500954
5,7,9,18,43.053107774236494
2,7,3,9,24.948299762323632
5,1,4,15,19.216153887948046
4,8,2,2,25.934189641074138
5,7,12,18,47.85318632898652
5,7,11,12,40.465778258463146
5,6,8,13,34.8770988852723
4,4,7,6,28.988935001576657
5,8,13,1,44.87618723470814
4,2,5,13,22.2673720066612
2,7,14,22,40.541871604438114
1,3,13,22,33.222122750951264
2,3,0,16,13.44723205724227
1,7,3,12,24.19843985382032
2,3,6,1,23.768740889631317
1,5,9,4,27.081894613386822
1,8,4,3,21.246295237125146
3,4,3,2,18.40986029672308
1,7,8,13,24.469783552350883
1,7,7,10,26.273082137772896
3,2,14,7,32.64601896342405
5,8,2,22,33.784370258643506
5,9,13,8,42.807353806812564
3,6,5,15,26.20758064034464
4,5,11,2,32.13217213578447
1,1,13,9,24.631716886423984
1,1,13,0,23.61352157054542
3,9,11,8,36.38588760530888
3,4,3,15,20.830580353966894
4,1,6,8,23.475056944325203
5,3,0,11,16.461800554669885
2,6,0,0,18.336257731781203
5,8,13,15,38.4020525443199
1,2,14,7,26.290642861461894
3,8,11,13,37.590410805504
4,1,11,13,29.744624948996375
5,2,5,9,22.950519904987868
4,8,9,0,34.729220434017755
5,7,10,5,37.04015958132614
1,5,12,8,26.695135818384834
2,2,12,18,31.72530057003318
4,9,13,21,45.09483446879857
4,5,6,15,28.813009249367234
2,8,12,18,38.96654563224096
4,4,8,10,27.960677121066627
4,9,14,20,49.29875054104978
5,7,6,10,33.97092209384389
5,2,8,13,28.779953148252293
2,3,9,6,24.82723900869411
1,2,13,11,23.426710927186317
4,5,8,19,35.03704735390301
1,2,13,19,30.251717653603478
2,5,13,22,36.25853625141476
2,9,7,4,31.048143132292655
5,2,6,0,23.476284436140837
4,9,11,10,39.63056015774302
3,7,2,14,23.300514032245463
2,7,10,9,30.585216539680243
4,5,13,14,33.86713853409015
1,8,2,12,19.114143744451525
5,7,10,14,40.18460049995517
1,6,4,1,21.029611906468904
2,2,6,21,27.824549853015508
2,6,12,12,36.12362054949751
1,2,11,11,25.659297166729687
2,1,9,22,23.736315677684797
4,9,6,3,36.522040734544966
2,5,0,11,16.247067106482135
5,4,7,14,28.844690464723342
4,8,0,12,24.15905162697397
3,5,12,1,32.19885423550399
2,7,13,19,40.89881286371864
2,3,10,15,30.09956164597284
5,8,3,13,27.321328404109074
5,8,1,20,37.08681314648236
1,3,4,1,19.31818827607509
1,9,5,16,26.144583681736272
1,8,3,15,21.604682253873616
5,1,13,3,29.40584187246137
1,8,11,10,30.38377606951824
1,4,12,12,26.185625274088686
3,6,3,5,23.393656560868926
1,9,6,16,27.64088064206947
2,5,10,0,30.02227615667553
5,7,3,8,30.40272009801781
4,1,1,20,21.17735036255027
3,9,3,17,28.01275093501067
5,6,6,10,33.48626421402557
5,4,0,13,22.679076181521182
2,6,14,1,35.68993264393515
1,5,3,19,22.2884962464627
2,3,5,10,21.711295173517705
1,7,7,1,27.569741002728694
1,3,7,3,19.4080858972652
5,2,12,12,28.565017730419175
1,4,8,5,22.790011531876488
3,7,4,6,24.9153747660565
3,5,13,21,40.53448692136809
3,9,1,19,31.131818148028913
5,7,2,2,24.554537271673066
2,9,1,3,24.289533897742725
4,9,8,20,44.530222233404196
1,2,5,19,20.694417321966778
4,1,13,2,30.083233103940277
2,4,10,0,26.313905162711894
2,4,11,18,33.344158080184705
5,2,0,20,26.080261339720806
3,3,2,12,20.011057960252803
3,3,6,13,21.548371739908124
2,5,6,21,28.554460240974795
5,1,4,15,21.284441659149852
5,9,2,3,31.72332593387269
1,8,12,16,34.260171199350864
3,8,14,9,39.608291422268586
2,3,6,6,18.210288889457654
4,2,4,12,20.570689215871766
3,1,5,12,17.775087346294345
1,6,2,21,21.60510640492876
5,1,5,13,24.076775609645264
2,5,6,5,23.738429698908373
3,9,13,15,38.03450506969949
4,9,7,8,38.859959730747725
1,4,1,19,20.032994841093682
1,7,1,15,20.283882158898816
3,7,13,20,44.19613725750209
4,4,5,20,29.12774478535988
1,5,7,11,23.98731370836528
2,9,4,15,23.44031913254167
1,7,13,4,35.02472079977763
4,7,0,23,23.36385866546309
5,7,10,10,38.55345095326677
5,9,0,0,28.359613737403947
3,5,9,9,32.93540514784862
4,6,8,10,34.048340084564664
1,3,3,14,9.878190282529438
1,1,11,2,22.805534799167983
5,2,9,23,28.235994501338904
5,8,0,14,28.18454373316953
2,1,10,10,23.656776140650788
5,7,7,8,32.41402978456191
2,5,1,1,17.468409403850423
1,6,11,11,27.16121336215278
2,8,1,19,30.17210161165868
2,4,0,15,15.654570692327558
3,6,0,23,20.86492893168988
5,3,8,15,29.707882934759468
2,7,12,20,36.78037731447818
1,2,0,0,11.265636331473848
4,8,5,15,34.57031947268678
2,7,11,5,29.587800846132104
5,8,6,13,34.36058845652725
3,2,3,10,19.11922178207991
1,3,4,0,14.80297055721632
3,4,3,19,27.064600125545414
4,9,3,16,30.189975687152202
2,5,9,22,30.874842065645353
2,6,14,18,34.78085828819755
5,1,14,1,33.10131411736241
2,4,0,13,14.85336014946951
1,4,5,7,21.628441170528287
4,8,13,22,46.277670270534024
3,8,9,21,37.740090546658585
4,6,13,5,34.457314851554756
2,8,9,8,33.54909323840308
3,9,6,4,31.934873139218364
5,5,6,4,28.91195051551645
4,1,7,17,21.817680509549845
3,1,6,21,27.1868901372994
3,2,5,13,22.782583572792987
3,2,11,11,25.946550858216902
1,5,14,11,26.70338763969229
4,7,7,21,36.47315809130316
3,7,2,5,24.352196253592076
4,4,8,3,28.74486912703197
3,4,2,14,16.2513125835534
5,3,3,22,31.166107365210912
5,2,12,14,28.679132308075566
5,3,9,16,28.80214093679515
2,8,13,2,34.55611086167678
3,1,5,9,16.350424323379553
2,4,11,20,28.834766599314065
4,7,13,21,44.221274976469445
2,5,11,7,32.529061586221
4,2,7,8,24.070604094284054
4,1,2,23,14.884740361719665
4,6,12,2,39.219186884143234
2,5,9,0,28.978633284055764
3,3,5,10,19.81094124489497
2,9,4,12,27.944683270812344
3,3,4,11,22.458045280550753
3,2,4,20,21.99222051284794
4,5,8,6,30.343396815723665
2,9,12,1,36.12303725035552
3,8,6,0,27.81499633855914
5,6,11,19,42.53247240155783
3,3,8,2,25.964744748405565
5,6,14,3,40.88801054914665
2,5,8,16,24.467559815214567
2,1,12,17,29.101565811869737
2,5,13,16,31.12079588692775
3,7,5,18,33.616804566275135
1,9,13,3,37.71467727105532
3,1,5,16,13.518161053914476
3,3,3,21,25.758734525383158
4,8,7,1,33.41788828542686
4,6,13,9,37.073799230299265
3,5,1,11,19.454004246146567
5,2,4,12,23.965759458955418
4,3,0,10,12.934869942720898
3,2,9,20,29.86388950453859
1,1,13,7,24.962067221543016
5,7,1,19,36.02212857837149
2,3,0,4,10.799566545439607
3,7,5,1,28.386794359214587
3,7,1,11,21.731995070198735
5,8,11,1,41.169002138809674
4,1,3,5,19.833277073778454
4,5,12,21,38.429661713474346
4,9,4,18,40.210261290050106
2,7,6,11,29.34314018629814
5,1,9,12,28.8764319301634
5,8,0,16,26.286455794624178
4,3,11,11,29.59094497790039
4,4,10,2,31.87921506854436
1,4,4,23,17.011727751907685
1,8,14,7,34.75257385171686
3,1,3,15,19.930431269244064
3,8,6,3,31.29509218009939
5,9,13,23,45.747102571875864
5,9,9,12,43.05318693357759
2,5,6,7,23.866238032656383
2,4,7,0,22.13503025044596
1,4,3,2,14.459639004518998
3,9,3,0,30.808919768663884
1,8,9,14,29.054272068396063
1,7,4,17,16.39137849534884
3,3,4,19,19.976581846068708
2,4,10,2,24.049015577963786
3,9,2,14,26.148557987246473
4,8,4,21,34.34694441287319
4,1,4,4,20.35200934086154
4,3,7,20,28.626135338056105
5,2,6,9,25.636785110185787
2,2,7,6,22.16821538725834
2,8,12,22,40.112058361929535
5,6,4,7,27.870517744229538
1,6,11,2,27.46670819833503
4,4,10,17,33.291880845205064
4,1,1,16,12.96008867590602
1,7,7,15,29.053860638590564
3,8,8,21,37.554849260191936
3,2,1,12,13.1226436669921
2,2,13,3,29.28151717867431
5,1,0,2,17.51630112335293
2,4,11,10,29.031427573665813
3,6,5,1,27.408063606216125
1,5,2,17,17.223942262661648
2,4,0,3,15.917539835501115
4,4,12,16,36.121460306827345
4,7,5,5,29.90505599134729
1,7,11,9,32.33932305769269
3,2,7,10,18.00081608438829
4,7,8,4,33.74855009189909
4,2,12,17,35.44569645926608
5,4,5,9,23.426480766274604
2,1,11,8,27.70079696961526
3,5,5,15,25.942098261311486
2,1,0,9,7.10563844409583
3,4,4,9,21.88089602068862
4,9,2,3,29.70434777642257
5,8,6,20,41.022611228849954
2,6,11,23,30.32935860286058
4,8,8,13,35.992471868454295
3,5,12,7,35.67052520557434
2,7,10,0,33.2729511233535
2,8,5,15,29.386388448953394
4,7,4,16,27.408900497137967
2,4,6,9,23.5706550084032
5,5,10,5,39.09955573526132
5,6,8,6,31.440169888883318
4,6,4,17,27.644066427480396
3,9,14,1,39.06993822796394
4,2,4,20,28.30941791651788
5,6,9,8,30.846308859214627
1,3,3,4,13.964138229977323
1,2,4,7,19.413888250790663
2,6,6,23,24.210806863749337
2,4,2,4,17.277948802855054
1,5,3,23,20.592929028793137
5,5,8,14,31.822743582868732
2,3,14,7,26.235326251120203
4,4,11,4,30.059509892529018
4,3,1,4,21.336231341501755
5,7,7,19,41.8429217644914
2,1,8,16,16.08564795520546
4,6,4,8,24.901016218823933
2,4,6,1,20.855371468373498
2,1,5,0,15.738552981778383
4,1,0,21,17.64219287717413
1,5,14,20,36.51182394779663
4,5,7,10,27.753990261440492
5,7,8,14,34.24292910452245
3,4,9,0,25.534446560800927
4,9,10,6,40.06751612303926
2,4,0,22,17.22565341611848
2,7,14,18,42.06348336242362
4,5,7,23,30.90660908295096
3,5,2,14,24.881865140737872
4,6,11,5,36.20097676141276
3,8,5,19,34.45240768399064
3,5,9,9,25.91930215246999
5,3,7,11,30.845464929045566
2,6,4,12,23.085903753107292
2,2,7,14,21.0187023389187
3,8,6,18,35.99084752519861
2,8,6,16,28.4284987357714
1,3,6,12,18.71580468804077
3,8,8,1,31.870860717612544
2,9,5,17,29.95398384627529
1,5,5,10,17.499428403952056
5,5,10,4,31.456685715581422
2,6,8,3,25.90574432859409
1,7,14,1,36.79742343761405
4,3,5,15,24.390534896908726
4,5,6,6,26.43071791154702
1,1,14,7,23.69880264301956
3,5,6,7,25.541158077670474
3,4,1,1,19.00054233190705
2,1,12,14,27.621787354235295
4,7,11,4,40.805597366652364
3,1,7,18,25.648214649008146
3,8,11,9,40.60421946978354
4,2,10,8,28.1592806199527
5,5,5,21,34.10466936646562
3,6,3,19,30.557541319279423
1,9,10,7,34.74772530272108
2,7,12,4,37.050803283296844
3,6,6,18,29.628528070455097
3,5,7,12,27.144424327819202
5,6,0,13,26.510253757473205
1,4,9,7,21.663947913261623
2,1,12,15,21.155950149889804
3,9,12,21,40.92761015716202
2,5,3,4,19.856640837532954
4,8,3,0,32.64325328004073
3,7,9,18,34.2830347881107
3,8,8,22,35.26841148396661
4,1,12,18,32.8933833544236
5,9,5,16,32.513314574009165
3,1,3,23,13.751185773310606
2,3,12,22,28.822726911865914
1,8,0,20,22.943603522884807
2,1,7,9,22.82034857198276
5,1,10,4,29.609565042635626
1,6,8,21,32.9525935165486
2,5,4,6,20.090346894940843
2,6,4,15,21.114925266055582
4,3,9,2,29.34284337501756
5,6,7,11,32.56778752648145
4,2,7,13,24.288863554549923
1,8,4,19,32.154570332375904
4,6,3,0,23.98966499846322
5,4,5,6,25.113208725353854
3,4,9,17,29.503188592097434
3,7,4,22,32.73404579015417
1,3,7,21,22.811869407960497
3,3,8,3,25.258066754039042
4,6,12,15,32.81298186728809
1,9,0,10,21.096032561167824
5,1,8,17,25.16343981285965
1,5,12,22,33.40821145401951
1,1,8,15,15.820136750105656
2,1,5,6,18.889536508259344
2,3,10,20,31.02470463846134
1,3,9,2,24.28727341575228
3,4,4,4,21.590272315397407
2,3,6,17,23.079459178169248
5,6,10,16,32.264101676036624
4,4,7,0,27.41163797402597
2,8,8,15,32.99020065257022
1,1,8,14,14.137951247007031
3,8,9,12,34.05849858804055
4,1,10,6,27.654282498289664
2,1,2,2,12.131118326181548
3,7,12,23,37.88908400180066
3,1,7,22,27.90933696619315
3,9,0,12,23.263693714675046
1,8,6,15,25.426378998275727
5,1,11,22,32.3770888909575
3,2,14,0,31.435309777051245
4,2,4,0,21.204983981289423
2,2,12,15,26.40466849498429
4,6,12,1,36.601343360853306
1,4,1,17,12.485609990172515
1,8,1,20,22.34227071975908
4,1,7,22,28.788401491783723
5,4,4,17,25.403741159425522
1,5,13,4,28.037803552251493
1,9,11,4,32.24994810596147
4,5,10,7,34.3370876146466
1,3,2,8,15.622893380104028
5,4,0,23,22.325891943314783
5,7,10,13,37.417458762006476
5,1,6,12,22.33592574559264
2,6,10,17,32.644567882670934
5,8,11,3,39.55320687022289
5,1,2,17,19.441187471522113
2,8,6,21,31.49891438365498
3,7,11,19,39.22349085209233
1,1,1,14,4.367023516449323
5,9,3,6,30.842496801519342
1,3,1,12,9.65282352716055
4,2,3,1,20.03446760734099
1,7,4,8,21.10848480416291
2,3,14,4,29.696709339945482
1,1,13,0,28.36071419705551
1,3,7,18,22.85722497464763
1,6,1,19,22.44382632704893
3,3,9,18,31.73877726928108
3,5,2,21,24.000369190097047
4,9,9,12,39.50696067818808
2,7,11,5,35.99265765012502
1,2,12,9,26.79895735584832
1,1,4,10,11.392317177653556
1,7,10,22,33.094338442627794
1,4,11,15,22.146290165681844
3,7,11,22,39.336596095485085
4,6,8,0,31.379698925659675
5,7,9,18,42.85889602838581
2,4,10,4,30.526673979960723
1,3,4,5,13.782378318633878
4,5,14,5,37.57691407722796
5,3,13,4,34.64818715044889
4,3,8,5,26.79723486452883
3,4,3,12,23.72856273886174
5,8,9,0,37.991428414185414
4,2,4,0,21.899502292354253
3,4,14,13,34.74798425519772
4,3,8,7,27.5361571458896
4,7,3,8,25.565834245763455
5,2,4,22,31.543382494480472
3,1,4,9,17.231984948396182
1,1,3,5,13.162254896510026
2,6,3,8,22.107618276479485
5,3,10,17,27.27680216552597
3,7,4,14,24.215680586567004
4,8,11,3,38.427948211183825
3,5,5,1,22.800886303178363
2,5,6,5,24.506058492105694
2,2,14,16,26.979669967829913
1,8,5,6,25.03380738111327
1,1,14,22,26.88503224544043
2,9,0,22,29.171819546275856
5,1,14,19,39.20197666846665
5,1,1,14,18.69533385321521
4,1,6,23,21.51865260281978
1,7,13,20,36.70577572594004
4,4,2,1,24.555911250111627
1,7,11,20,39.032983536783284
2,5,9,11,27.157134022512697
5,7,10,9,36.357296046406454
5,7,12,16,36.44309392315569
2,4,1,17,16.650319386928
4,2,5,15,20.663023040231185
4,8,10,9,36.040751430975085
3,2,3,7,19.52802470276243
1,9,11,20,36.77529533997469
4,5,14,21,46.13768484451199
2,9,10,12,32.46589441054236
4,9,4,15,27.2060976869212
5,8,14,7,42.48385586795865
1,8,5,11,25.713574286144418
3,4,2,16,19.67323287352658
1,4,0,15,13.366004615133978
5,2,2,8,19.845874639602155
5,4,2,18,27.397767633208318
5,4,5,16,24.52090575512342
5,6,3,23,27.858939507227973
2,3,6,7,22.813521227705728
3,2,12,11,28.428312993913753
5,8,14,8,42.27840951650241
5,2,10,5,30.29191838219804
4,8,1,9,29.12763416140232
3,7,11,8,34.29195251983565
1,3,3,3,12.62678920134416
3,6,7,10,28.83963062988122
3,6,10,20,38.17920680336489
3,5,5,21,31.23444139258298
5,8,9,5,39.194451782465315
5,5,2,17,25.23218107853328
2,7,9,3,28.632479307201915
1,6,11,11,27.233455695957705
4,7,1,8,24.023750957505605
3,9,14,14,42.530510920138944
1,3,2,22,17.598895580472032
1,7,0,8,16.518743402808095
2,3,0,5,11.729216428474002
4,2,1,10,20.321589755774372
3,7,13,6,36.65580089758459
4,4,2,13,22.743274892662008
2,1,12,15,28.060591016137174
5,6,8,14,31.696654760021076
1,6,7,19,30.917956743048535
3,6,11,8,33.013708461200935
5,2,14,18,42.611352927159665
2,1,10,11,20.915364092180337
4,3,10,10,29.928564260089157
1,2,14,7,28.068783958220187
3,6,8,2,28.23091126910257
5,6,6,18,35.784710990073016
5,5,6,2,29.418610593235634
1,5,4,2,21.487620641424584
4,9,6,5,38.1359482852587
2,5,3,10,23.253804359621412
4,6,4,19,34.676251349809235
4,4,11,13,23.827704991860653
4,1,0,1,14.765373709809
1,4,10,11,25.12791799579249
1,2,3,15,15.201406338921664
2,3,2,2,13.018306091719333
4,7,1,20,31.1505531335491
1,7,1,15,14.52933011878929
2,1,7,9,20.9548819673853
2,8,0,19,22.703256752173928
4,7,7,4,34.349763831728474
3,1,8,12,24.44959186999492
4,8,5,11,30.33249107441741
3,2,0,0,14.87673027465778
2,8,9,19,36.79360496310626
1,3,11,10,21.742649724795402
5,7,6,18,38.82547683518941
2,6,14,14,37.17451297986619
1,5,14,17,30.65506055169893
2,2,4,15,18.077321280170818
4,2,14,6,31.04593208032849
3,1,8,9,23.93624967394661
2,9,6,15,29.720339216736267
1,8,4,16,23.77016218838617
4,8,12,6,40.338356934080565
5,1,1,10,20.7583506746661
4,5,13,16,37.15303333417244
3,6,3,4,21.435490140803402
4,2,1,0,15.763704489862056
5,5,8,2,31.956096637542938
1,6,1,15,18.192359531482776
2,9,1,23,21.37665596961111
3,1,1,14,14.39862759490738
5,3,0,3,21.278291837633084
3,9,8,11,33.09952381640053
4,1,7,0,26.841918336681285
3,1,1,16,12.214747097656364
5,1,1,23,18.103000904295975
2,7,4,14,20.122891494672885
2,5,11,23,29.066463541055576
3,6,12,19,39.10231826246231
1,8,13,19,38.744299335745076
3,2,11,9,25.725815930341742
4,2,13,10,30.565429809684353
2,3,3,17,18.367283719810246
2,3,1,1,10.863407947902981
2,3,7,5,18.179320415623774
1,4,7,15,20.416955845332122
1,3,12,23,25.65586578158418
5,2,3,6,20.034737831928357
3,9,13,22,45.22651196110349
3,6,3,18,29.840417106254783
4,3,8,11,29.05761167456393
2,9,3,17,28.74649299240798
1,4,14,9,27.151229695207935
4,4,9,6,28.257338841784573
4,8,10,3,35.24565045955767
1,7,8,16,29.122019640714658
3,7,2,16,22.63464309337002
2,7,1,3,21.31410947248951
3,5,14,20,37.470058766141335
4,7,10,4,34.21270513952102
2,4,7,0,21.60625918599265
5,8,11,18,46.56682480431092
4,9,2,21,31.40662701225958
3,3,12,22,38.46928128121544
3,7,1,10,23.13110478679109
3,9,12,0,37.4435506714858
1,1,10,7,21.182606101337807
4,2,7,3,22.772632915627888
2,7,14,21,39.17532112364131
3,2,7,14,23.796557655594054
3,7,4,16,29.037853634843305
1,1,8,17,18.861977480267868
2,3,10,2,23.042261640276145
4,5,5,17,24.867696408598345
5,6,4,6,31.85807530048442
1,9,11,16,35.28872032391674
4,9,2,17,26.644979798095278
5,3,6,19,30.27317084339578
3,8,13,7,38.97485751070085
3,4,14,10,33.51218863946549
2,7,8,2,33.27801893517542
5,6,3,6,26.136810525013562
3,8,10,14,36.19866737153924
3,6,6,9,27.794641247368972
2,4,11,11,24.8805495600556
4,2,2,11,13.61357747175115
3,7,10,18,37.73059498304979
1,4,1,18,20.036828281671163
1,9,12,14,38.079655041692504
4,9,10,20,41.934741604295255
5,7,0,20,31.449198254975677
2,5,5,4,21.919571176746082
1,3,4,12,19.754766587427774
1,3,1,8,12.620002267139279
4,9,12,21,45.02027842389221
5,9,12,22,48.240845823764616
5,4,2,9,23.785674939331294
4,1,8,7,26.892740082621977
1,5,2,8,16.910154210901986
2,8,6,5,29.060614103938438
1,4,0,23,9.691887388733466
5,4,6,17,25.889264789615037
1,9,8,9,29.34712637607081
2,9,11,23,35.90750846576691
3,7,10,14,31.97666103695521
